t,NT,Nb,Q,PT,PB,x (m),v (m/s),a (m/s2)
0.00459,-6.55175E+23,1.26859E+24,2.74737E+26,20698857.4,8755973.61,0.00114497,1.237450406,1069.944064
0.0046,-6.57923E+23,1.27133E+24,2.74739E+26,20698793.6,8793445.724,0.001157398,1.248184592,1076.89808
0.00461,-6.6067E+23,1.27408E+24,2.74742E+26,20698729.52,8830998.904,0.001169933,1.258988468,1083.882173
0.00462,-6.63418E+23,1.27683E+24,2.74745E+26,20698665.18,8868633.151,0.001182578,1.269862336,1090.896407
0.00463,-6.66165E+23,1.27958E+24,2.74748E+26,20698600.58,8906348.465,0.001195331,1.280806497,1097.940847
0.00464,-6.68913E+23,1.28232E+24,2.7475E+26,20698535.7,8944144.849,0.001208194,1.291821254,1105.015558
0.00465,-6.7166E+23,1.28507E+24,2.74753E+26,20698470.56,8982022.301,0.001221168,1.302906909,1112.120605
0.00466,-6.74408E+23,1.28782E+24,2.74756E+26,20698405.16,9019980.823,0.001234252,1.314063767,1119.256053
0.00467,-6.77155E+23,1.29057E+24,2.74759E+26,20698339.48,9058020.417,0.001247449,1.325292132,1126.421968
0.00468,-6.79903E+23,1.29331E+24,2.74761E+26,20698273.54,9096141.082,0.001260758,1.336592308,1133.618413
0.00469,-6.8265E+23,1.29606E+24,2.74764E+26,20698207.33,9134342.819,0.001274181,1.347964602,1140.845455
0.0047,-6.85398E+23,1.29881E+24,2.74767E+26,20698140.86,9172625.63,0.001287718,1.35940932,1148.103158
0.00471,-6.88146E+23,1.30156E+24,2.7477E+26,20698074.11,9210989.515,0.00130137,1.370926768,1155.391587
0.00472,-6.90893E+23,1.30431E+24,2.74772E+26,20698007.1,9249434.475,0.001315137,1.382517254,1162.710807
0.00473,-6.93641E+23,1.30705E+24,2.74775E+26,20697939.83,9287960.51,0.00132902,1.394181087,1170.060883
0.00474,-6.96389E+23,1.3098E+24,2.74778E+26,20697872.28,9326567.622,0.001343021,1.405918575,1177.44188
0.00475,-6.99137E+23,1.31255E+24,2.74781E+26,20697804.47,9365255.812,0.001357139,1.417730028,1184.853864
0.00476,-7.01885E+23,1.3153E+24,2.74783E+26,20697736.39,9404025.079,0.001371375,1.429615756,1192.296898
0.00477,-7.04632E+23,1.31804E+24,2.74786E+26,20697668.05,9442875.426,0.001385731,1.441576069,1199.771049
0.00478,-7.0738E+23,1.32079E+24,2.74789E+26,20697599.44,9481806.852,0.001400207,1.453611281,1207.276381
0.00479,-7.10128E+23,1.32354E+24,2.74791E+26,20697530.56,9520819.359,0.001414804,1.465721701,1214.812959
0.0048,-7.12876E+23,1.32629E+24,2.74794E+26,20697461.41,9559912.948,0.001429522,1.477907644,1222.380849
0.00481,-7.15624E+23,1.32904E+24,2.74797E+26,20697392,9599087.618,0.001444362,1.490169423,1229.980114
0.00482,-7.18372E+23,1.33178E+24,2.748E+26,20697322.32,9638343.372,0.001459326,1.502507351,1237.610821
0.00483,-7.2112E+23,1.33453E+24,2.74802E+26,20697252.37,9677680.209,0.001474413,1.514921744,1245.273033
0.00484,-7.23868E+23,1.33728E+24,2.74805E+26,20697182.16,9717098.131,0.001489624,1.527412917,1252.966818
0.00485,-7.26616E+23,1.34003E+24,2.74808E+26,20697111.68,9756597.138,0.001504961,1.539981186,1260.692238
0.00486,-7.29364E+23,1.34278E+24,2.74811E+26,20697040.93,9796177.231,0.001520424,1.552626867,1268.449359
0.00487,-7.32112E+23,1.34552E+24,2.74813E+26,20696969.91,9835838.412,0.001536014,1.565350279,1276.238247
0.00488,-7.3486E+23,1.34827E+24,2.74816E+26,20696898.63,9875580.68,0.001551731,1.578151739,1284.058966
0.00489,-7.37609E+23,1.35102E+24,2.74819E+26,20696827.08,9915404.037,0.001567577,1.591031565,1291.911581
0.0049,-7.40357E+23,1.35377E+24,2.74822E+26,20696755.26,9955308.484,0.001583552,1.603990077,1299.796158
0.00491,-7.43105E+23,1.35652E+24,2.74824E+26,20696683.18,9995294.021,0.001599657,1.617027595,1307.712761
0.00492,-7.45853E+23,1.35927E+24,2.74827E+26,20696610.83,10035360.65,0.001615893,1.630144439,1315.661455
0.00493,-7.48602E+23,1.36201E+24,2.7483E+26,20696538.21,10075508.37,0.00163226,1.643340931,1323.642305
0.00494,-7.5135E+23,1.36476E+24,2.74832E+26,20696465.33,10115737.18,0.00164876,1.656617392,1331.655377
0.00495,-7.54098E+23,1.36751E+24,2.74835E+26,20696392.18,10156047.09,0.001665393,1.669974146,1339.700735
0.00496,-7.56847E+23,1.37026E+24,2.74838E+26,20696318.76,10196438.09,0.00168216,1.683411515,1347.778445
0.00497,-7.59595E+23,1.37301E+24,2.74841E+26,20696245.07,10236910.18,0.001699062,1.696929823,1355.888571
0.00498,-7.62343E+23,1.37576E+24,2.74843E+26,20696171.12,10277463.37,0.001716099,1.710529395,1364.031178
0.00499,-7.65092E+23,1.3785E+24,2.74846E+26,20696096.9,10318097.66,0.001733272,1.724210555,1372.206332
0.005,-7.6784E+23,1.38125E+24,2.74849E+26,20696022.41,10358813.05,0.001750583,1.73797363,1380.414097
0.00501,-7.70589E+23,1.384E+24,2.74852E+26,20695947.65,10399609.53,0.001768032,1.751818946,1388.654539
0.00502,-7.73337E+23,1.38675E+24,2.74854E+26,20695872.63,10440487.11,0.00178562,1.76574683,1396.927722
0.00503,-7.76086E+23,1.3895E+24,2.74857E+26,20695797.34,10481445.79,0.001803347,1.77975761,1405.233712
0.00504,-7.78835E+23,1.39225E+24,2.7486E+26,20695721.79,10522485.58,0.001821215,1.793851614,1413.572573
0.00505,-7.81583E+23,1.39499E+24,2.74863E+26,20695645.96,10563606.46,0.001839225,1.808029171,1421.944371
0.00506,-7.84332E+23,1.39774E+24,2.74865E+26,20695569.87,10604808.45,0.001857376,1.822290611,1430.349171
0.00507,-7.8708E+23,1.40049E+24,2.74868E+26,20695493.52,10646091.54,0.001875671,1.836636265,1438.787037
0.00508,-7.89829E+23,1.40324E+24,2.74871E+26,20695416.89,10687455.74,0.001894109,1.851066462,1447.258034
0.00509,-7.92578E+23,1.40599E+24,2.74873E+26,20695340,10728901.03,0.001912692,1.865581536,1455.762229
0.0051,-7.95327E+23,1.40874E+24,2.74876E+26,20695262.84,10770427.44,0.001931421,1.880181818,1464.299685
0.00511,-7.98075E+23,1.41149E+24,2.74879E+26,20695185.42,10812034.95,0.001950296,1.894867641,1472.870468
0.00512,-8.00824E+23,1.41424E+24,2.74882E+26,20695107.72,10853723.57,0.001969319,1.909639338,1481.474642
0.00513,-8.03573E+23,1.41698E+24,2.74884E+26,20695029.76,10895493.3,0.001988489,1.924497245,1490.112274
0.00514,-8.06322E+23,1.41973E+24,2.74887E+26,20694951.54,10937344.13,0.002007809,1.939441696,1498.783427
0.00515,-8.09071E+23,1.42248E+24,2.7489E+26,20694873.04,10979276.08,0.002027278,1.954473026,1507.488167
0.00516,-8.1182E+23,1.42523E+24,2.74893E+26,20694794.28,11021289.13,0.002046899,1.969591571,1516.226559
0.00517,-8.14569E+23,1.42798E+24,2.74895E+26,20694715.25,11063383.3,0.00206667,1.984797669,1524.998667
0.00518,-8.17318E+23,1.43073E+24,2.74898E+26,20694635.95,11105558.58,0.002086595,2.000091657,1533.804558
0.00519,-8.20067E+23,1.43348E+24,2.74901E+26,20694556.39,11147814.97,0.002106673,2.015473873,1542.644296
0.0052,-8.22816E+23,1.43623E+24,2.74904E+26,20694476.56,11190152.47,0.002126905,2.030944656,1551.517946
0.00521,-8.25565E+23,1.43898E+24,2.74906E+26,20694396.46,11232571.09,0.002147292,2.046504345,1560.425572
0.00522,-8.28314E+23,1.44173E+24,2.74909E+26,20694316.1,11275070.83,0.002167835,2.062153281,1569.367241
0.00523,-8.31063E+23,1.44447E+24,2.74912E+26,20694235.47,11317651.68,0.002188535,2.077891804,1578.343017
0.00524,-8.33812E+23,1.44722E+24,2.74915E+26,20694154.57,11360313.65,0.002209393,2.093720255,1587.352965
0.00525,-8.36561E+23,1.44997E+24,2.74917E+26,20694073.4,11403056.73,0.00223041,2.109638977,1596.39715
0.00526,-8.3931E+23,1.45272E+24,2.7492E+26,20693991.97,11445880.94,0.002251586,2.125648313,1605.475638
0.00527,-8.4206E+23,1.45547E+24,2.74923E+26,20693910.27,11488786.26,0.002272923,2.141748605,1614.588492
0.00528,-8.44809E+23,1.45822E+24,2.74925E+26,20693828.3,11531772.7,0.002294421,2.157940197,1623.735779
0.00529,-8.47558E+23,1.46097E+24,2.74928E+26,20693746.07,11574840.27,0.002316082,2.174223435,1632.917564
0.0053,-8.50307E+23,1.46372E+24,2.74931E+26,20693663.57,11617988.95,0.002337906,2.190598664,1642.13391
0.00531,-8.53057E+23,1.46647E+24,2.74934E+26,20693580.8,11661218.76,0.002359894,2.207066229,1651.384884
0.00532,-8.55806E+23,1.46922E+24,2.74936E+26,20693497.76,11704529.69,0.002382048,2.223626477,1660.670551
0.00533,-8.58555E+23,1.47197E+24,2.74939E+26,20693414.46,11747921.75,0.002404367,2.240279756,1669.990975
0.00534,-8.61305E+23,1.47472E+24,2.74942E+26,20693330.89,11791394.93,0.002426854,2.257026413,1679.346222
0.00535,-8.64054E+23,1.47747E+24,2.74945E+26,20693247.05,11834949.24,0.002449508,2.273866796,1688.736356
0.00536,-8.66804E+23,1.48022E+24,2.74947E+26,20693162.94,11878584.67,0.002472331,2.290801256,1698.161442
0.00537,-8.69553E+23,1.48296E+24,2.7495E+26,20693078.57,11922301.23,0.002495324,2.307830142,1707.621547
0.00538,-8.72303E+23,1.48571E+24,2.74953E+26,20692993.93,11966098.92,0.002518488,2.324953804,1717.116734
0.00539,-8.75052E+23,1.48846E+24,2.74956E+26,20692909.02,12009977.74,0.002541824,2.342172594,1726.647069
0.0054,-8.77802E+23,1.49121E+24,2.74958E+26,20692823.85,12053937.69,0.002565332,2.359486863,1736.212617
0.00541,-8.80551E+23,1.49396E+24,2.74961E+26,20692738.41,12097978.76,0.002589014,2.376896964,1745.813442
0.00542,-8.83301E+23,1.49671E+24,2.74964E+26,20692652.7,12142100.97,0.00261287,2.394403249,1755.449611
0.00543,-8.86051E+23,1.49946E+24,2.74966E+26,20692566.73,12186304.32,0.002636902,2.412006074,1765.121187
0.00544,-8.888E+23,1.50221E+24,2.74969E+26,20692480.48,12230588.79,0.00266111,2.429705791,1774.828237
0.00545,-8.9155E+23,1.50496E+24,2.74972E+26,20692393.97,12274954.4,0.002685496,2.447502757,1784.570824
0.00546,-8.943E+23,1.50771E+24,2.74975E+26,20692307.2,12319401.14,0.002710061,2.465397327,1794.349015
0.00547,-8.9705E+23,1.51046E+24,2.74977E+26,20692220.15,12363929.02,0.002734805,2.483389856,1804.162873
0.00548,-8.99799E+23,1.51321E+24,2.7498E+26,20692132.84,12408538.04,0.002759729,2.501480703,1814.012465
0.00549,-9.02549E+23,1.51596E+24,2.74983E+26,20692045.26,12453228.19,0.002784834,2.519670225,1823.897855
0.0055,-9.05299E+23,1.51871E+24,2.74986E+26,20691957.41,12497999.48,0.002810123,2.53795878,1833.819109
0.00551,-9.08049E+23,1.52146E+24,2.74988E+26,20691869.3,12542851.91,0.002835594,2.556346727,1843.77629
0.00552,-9.10799E+23,1.52421E+24,2.74991E+26,20691780.92,12587785.48,0.00286125,2.574834426,1853.769466
0.00553,-9.13549E+23,1.52696E+24,2.74994E+26,20691692.27,12632800.19,0.002887091,2.593422236,1863.798699
0.00554,-9.16299E+23,1.52971E+24,2.74997E+26,20691603.36,12677896.03,0.002913119,2.61211052,1873.864057
0.00555,-9.19049E+23,1.53246E+24,2.74999E+26,20691514.17,12723073.03,0.002939333,2.630899638,1883.965602
0.00556,-9.21799E+23,1.53521E+24,2.75002E+26,20691424.73,12768331.16,0.002965737,2.649789953,1894.103402
0.00557,-9.24549E+23,1.53796E+24,2.75005E+26,20691335.01,12813670.44,0.00299233,2.668781827,1904.27752
0.00558,-9.27299E+23,1.54071E+24,2.75008E+26,20691245.02,12859090.86,0.003019113,2.687875625,1914.488022
0.00559,-9.30049E+23,1.54346E+24,2.7501E+26,20691154.77,12904592.43,0.003046087,2.707071709,1924.734972
0.0056,-9.32799E+23,1.54621E+24,2.75013E+26,20691064.25,12950175.14,0.003073254,2.726370446,1935.018437
0.00561,-9.35549E+23,1.54896E+24,2.75016E+26,20690973.47,12995839,0.003100615,2.7457722,1945.33848
0.00562,-9.38299E+23,1.55171E+24,2.75018E+26,20690882.42,13041584.01,0.00312817,2.765277337,1955.695168
0.00563,-9.41049E+23,1.55446E+24,2.75021E+26,20690791.09,13087410.16,0.003155921,2.784886226,1966.088564
0.00564,-9.438E+23,1.55721E+24,2.75024E+26,20690699.51,13133317.47,0.003183868,2.804599231,1976.518735
0.00565,-9.4655E+23,1.55996E+24,2.75027E+26,20690607.65,13179305.92,0.003212013,2.824416723,1986.985745
0.00566,-9.493E+23,1.56271E+24,2.75029E+26,20690515.53,13225375.53,0.003240357,2.844339069,1997.489659
0.00567,-9.52051E+23,1.56546E+24,2.75032E+26,20690423.14,13271526.29,0.0032689,2.864366639,2008.030542
0.00568,-9.54801E+23,1.56821E+24,2.75035E+26,20690330.48,13317758.2,0.003297644,2.884499804,2018.60846
0.00569,-9.57551E+23,1.57096E+24,2.75038E+26,20690237.56,13364071.26,0.003326591,2.904738932,2029.223477
0.0057,-9.60302E+23,1.57371E+24,2.7504E+26,20690144.37,13410465.48,0.00335574,2.925084397,2039.875658
0.00571,-9.63052E+23,1.57646E+24,2.75043E+26,20690050.91,13456940.85,0.003385093,2.94553657,2050.565069
0.00572,-9.65802E+23,1.57921E+24,2.75046E+26,20689957.18,13503497.37,0.003414651,2.966095823,2061.291775
0.00573,-9.68553E+23,1.58196E+24,2.75049E+26,20689863.19,13550135.06,0.003444415,2.98676253,2072.055841
0.00574,-9.71303E+23,1.58472E+24,2.75051E+26,20689768.93,13596853.9,0.003474386,3.007537064,2082.857331
0.00575,-9.74054E+23,1.58747E+24,2.75054E+26,20689674.4,13643653.9,0.003504566,3.028419801,2093.696311
0.00576,-9.76805E+23,1.59022E+24,2.75057E+26,20689579.61,13690535.06,0.003534955,3.049411116,2104.572846
0.00577,-9.79555E+23,1.59297E+24,2.75059E+26,20689484.54,13737497.37,0.003565554,3.070511383,2115.487001
0.00578,-9.82306E+23,1.59572E+24,2.75062E+26,20689389.21,13784540.85,0.003596365,3.091720981,2126.438841
0.00579,-9.85056E+23,1.59847E+24,2.75065E+26,20689293.62,13831665.49,0.003627389,3.113040286,2137.428431
0.0058,-9.87807E+23,1.60122E+24,2.75068E+26,20689197.75,13878871.29,0.003658627,3.134469676,2148.455836
0.00581,-9.90558E+23,1.60397E+24,2.7507E+26,20689101.62,13926158.26,0.003690079,3.156009529,2159.521122
0.00582,-9.93308E+23,1.60672E+24,2.75073E+26,20689005.22,13973526.38,0.003721747,3.177660225,2170.624353
0.00583,-9.96059E+23,1.60947E+24,2.75076E+26,20688908.55,14020975.68,0.003753632,3.199422143,2181.765594
0.00584,-9.9881E+23,1.61222E+24,2.75079E+26,20688811.62,14068506.13,0.003785736,3.221295664,2192.944911
0.00585,-1.00156E+24,1.61497E+24,2.75081E+26,20688714.42,14116117.76,0.003818059,3.243281168,2204.162368
0.00586,-1.00431E+24,1.61772E+24,2.75084E+26,20688616.95,14163810.55,0.003850602,3.265379038,2215.418031
0.00587,-1.00706E+24,1.62047E+24,2.75087E+26,20688519.22,14211584.51,0.003883366,3.287589656,2226.711964
0.00588,-1.00981E+24,1.62322E+24,2.7509E+26,20688421.21,14259439.63,0.003916354,3.309913405,2238.044234
0.00589,-1.01256E+24,1.62598E+24,2.75092E+26,20688322.94,14307375.93,0.003949565,3.332350669,2249.414904
0.0059,-1.01532E+24,1.62873E+24,2.75095E+26,20688224.4,14355393.39,0.003983001,3.354901832,2260.824041
0.00591,-1.01807E+24,1.63148E+24,2.75098E+26,20688125.6,14403492.03,0.004016663,3.377567278,2272.271708
0.00592,-1.02082E+24,1.63423E+24,2.751E+26,20688026.53,14451671.84,0.004050553,3.400347395,2283.757971
0.00593,-1.02357E+24,1.63698E+24,2.75103E+26,20687927.19,14499932.82,0.004084671,3.423242567,2295.282896
0.00594,-1.02632E+24,1.63973E+24,2.75106E+26,20687827.58,14548274.98,0.004119018,3.446253182,2306.846547
0.00595,-1.02907E+24,1.64248E+24,2.75109E+26,20687727.7,14596698.31,0.004153596,3.469379627,2318.448989
0.00596,-1.03182E+24,1.64523E+24,2.75111E+26,20687627.56,14645202.81,0.004188406,3.492622291,2330.090287
0.00597,-1.03457E+24,1.64798E+24,2.75114E+26,20687527.15,14693788.49,0.004223449,3.515981562,2341.770508
0.00598,-1.03732E+24,1.65074E+24,2.75117E+26,20687426.48,14742455.35,0.004258726,3.539457831,2353.489714
0.00599,-1.04007E+24,1.65349E+24,2.7512E+26,20687325.53,14791203.38,0.004294238,3.563051487,2365.247973
0.006,-1.04283E+24,1.65624E+24,2.75122E+26,20687224.32,14840032.59,0.004329987,3.586762921,2377.045348
0.00601,-1.04558E+24,1.65899E+24,2.75125E+26,20687122.84,14888942.98,0.004365974,3.610592524,2388.881905
0.00602,-1.04833E+24,1.66174E+24,2.75128E+26,20687021.1,14937934.56,0.0044022,3.63454069,2400.757709
0.00603,-1.05108E+24,1.66449E+24,2.75131E+26,20686919.08,14987007.31,0.004438665,3.65860781,2412.672825
0.00604,-1.05383E+24,1.66724E+24,2.75133E+26,20686816.8,15036161.24,0.004475372,3.682794277,2424.627318
0.00605,-1.05658E+24,1.66999E+24,2.75136E+26,20686714.25,15085396.36,0.004512321,3.707100487,2436.621253
0.00606,-1.05933E+24,1.67275E+24,2.75139E+26,20686611.44,15134712.65,0.004549514,3.731526834,2448.654696
0.00607,-1.06209E+24,1.6755E+24,2.75142E+26,20686508.36,15184110.14,0.004586952,3.756073713,2460.727711
0.00608,-1.06484E+24,1.67825E+24,2.75144E+26,20686405,15233588.8,0.004624636,3.780741521,2472.840363
0.00609,-1.06759E+24,1.681E+24,2.75147E+26,20686301.39,15283148.66,0.004662567,3.805530653,2484.992718
0.0061,-1.07034E+24,1.68375E+24,2.7515E+26,20686197.5,15332789.69,0.004700747,3.830441507,2497.184841
0.00611,-1.07309E+24,1.6865E+24,2.75152E+26,20686093.35,15382511.92,0.004739177,3.855474482,2509.416796
0.00612,-1.07584E+24,1.68925E+24,2.75155E+26,20685988.93,15432315.33,0.004777857,3.880629976,2521.68865
0.00613,-1.07859E+24,1.69201E+24,2.75158E+26,20685884.24,15482199.94,0.00481679,3.905908389,2534.000466
0.00614,-1.08135E+24,1.69476E+24,2.75161E+26,20685779.29,15532165.73,0.004855976,3.931310119,2546.35231
0.00615,-1.0841E+24,1.69751E+24,2.75163E+26,20685674.06,15582212.71,0.004895416,3.956835568,2558.744247
0.00616,-1.08685E+24,1.70026E+24,2.75166E+26,20685568.57,15632340.88,0.004935113,3.982485138,2571.176343
0.00617,-1.0896E+24,1.70301E+24,2.75169E+26,20685462.82,15682550.25,0.004975066,4.008259229,2583.648662
0.00618,-1.09235E+24,1.70576E+24,2.75172E+26,20685356.79,15732840.81,0.005015278,4.034158245,2596.161269
0.00619,-1.0951E+24,1.70852E+24,2.75174E+26,20685250.5,15783212.56,0.00505575,4.060182589,2608.71423
0.0062,-1.09786E+24,1.71127E+24,2.75177E+26,20685143.94,15833665.5,0.005096482,4.086332665,2621.307609
0.00621,-1.10061E+24,1.71402E+24,2.7518E+26,20685037.12,15884199.65,0.005137477,4.112608876,2633.941472
0.00622,-1.10336E+24,1.71677E+24,2.75183E+26,20684930.02,15934814.98,0.005178735,4.139011629,2646.615884
0.00623,-1.10611E+24,1.71952E+24,2.75185E+26,20684822.66,15985511.52,0.005220257,4.165541329,2659.33091
0.00624,-1.10886E+24,1.72227E+24,2.75188E+26,20684715.03,16036289.25,0.005262046,4.192198383,2672.086615
0.00625,-1.11162E+24,1.72503E+24,2.75191E+26,20684607.13,16087148.18,0.005304102,4.218983198,2684.883063
0.00626,-1.11437E+24,1.72778E+24,2.75193E+26,20684498.97,16138088.31,0.005346426,4.24589618,2697.720322
0.00627,-1.11712E+24,1.73053E+24,2.75196E+26,20684390.54,16189109.63,0.00538902,4.27293774,2710.598454
0.00628,-1.11987E+24,1.73328E+24,2.75199E+26,20684281.84,16240212.16,0.005431885,4.300108286,2723.517526
0.00629,-1.12262E+24,1.73603E+24,2.75202E+26,20684172.87,16291395.9,0.005475023,4.327408227,2736.477602
0.0063,-1.12538E+24,1.73879E+24,2.75204E+26,20684063.64,16342660.83,0.005518434,4.354837975,2749.478748
0.00631,-1.12813E+24,1.74154E+24,2.75207E+26,20683954.14,16394006.97,0.00556212,4.38239794,2762.521029
0.00632,-1.13088E+24,1.74429E+24,2.7521E+26,20683844.37,16445434.31,0.005606082,4.410088533,2775.604509
0.00633,-1.13363E+24,1.74704E+24,2.75213E+26,20683734.33,16496942.85,0.005650322,4.437910167,2788.729255
0.00634,-1.13638E+24,1.7498E+24,2.75215E+26,20683624.03,16548532.61,0.005694841,4.465863256,2801.89533
0.00635,-1.13914E+24,1.75255E+24,2.75218E+26,20683513.46,16600203.56,0.00573964,4.493948212,2815.102801
0.00636,-1.14189E+24,1.7553E+24,2.75221E+26,20683402.62,16651955.73,0.00578472,4.52216545,2828.351732
0.00637,-1.14464E+24,1.75805E+24,2.75224E+26,20683291.52,16703789.1,0.005830083,4.550515385,2841.642188
0.00638,-1.14739E+24,1.7608E+24,2.75226E+26,20683180.14,16755703.68,0.005875731,4.578998432,2854.974235
0.00639,-1.15014E+24,1.76356E+24,2.75229E+26,20683068.5,16807699.48,0.005921664,4.607615008,2868.347937
0.0064,-1.1529E+24,1.76631E+24,2.75232E+26,20682956.59,16859776.48,0.005967884,4.63636553,2881.76336
0.00641,-1.15565E+24,1.76906E+24,2.75234E+26,20682844.42,16911934.69,0.006014392,4.665250415,2895.220569
0.00642,-1.1584E+24,1.77181E+24,2.75237E+26,20682731.97,16964174.12,0.006061189,4.694270081,2908.719629
0.00643,-1.16115E+24,1.77457E+24,2.7524E+26,20682619.26,17016494.76,0.006108277,4.723424947,2922.260605
0.00644,-1.16391E+24,1.77732E+24,2.75243E+26,20682506.28,17068896.61,0.006155658,4.752715433,2935.843562
0.00645,-1.16666E+24,1.78007E+24,2.75245E+26,20682393.04,17121379.68,0.006203332,4.782141959,2949.468565
0.00646,-1.16941E+24,1.78282E+24,2.75248E+26,20682279.53,17173943.96,0.006251301,4.811704945,2963.135679
0.00647,-1.17216E+24,1.78558E+24,2.75251E+26,20682165.74,17226589.46,0.006299567,4.841404813,2976.844971
0.00648,-1.17492E+24,1.78833E+24,2.75254E+26,20682051.7,17279316.17,0.00634813,4.871241985,2990.596503
0.00649,-1.17767E+24,1.79108E+24,2.75256E+26,20681937.38,17332124.1,0.006396992,4.901216884,3004.390343
0.0065,-1.18042E+24,1.79383E+24,2.75259E+26,20681822.8,17385013.26,0.006446155,4.931329933,3018.226554
0.00651,-1.18317E+24,1.79659E+24,2.75262E+26,20681707.95,17437983.63,0.006495619,4.961581556,3032.105202
0.00652,-1.18593E+24,1.79934E+24,2.75265E+26,20681592.83,17491035.22,0.006545387,4.991972179,3046.026353
0.00653,-1.18868E+24,1.80209E+24,2.75267E+26,20681477.44,17544168.03,0.006595459,5.022502225,3059.99007
0.00654,-1.19143E+24,1.80484E+24,2.7527E+26,20681361.79,17597382.06,0.006645837,5.053172122,3073.99642
0.00655,-1.19418E+24,1.8076E+24,2.75273E+26,20681245.87,17650677.32,0.006696523,5.083982296,3088.045468
0.00656,-1.19694E+24,1.81035E+24,2.75276E+26,20681129.68,17704053.8,0.006747517,5.114933174,3102.137278
0.00657,-1.19969E+24,1.8131E+24,2.75278E+26,20681013.22,17757511.5,0.006798822,5.146025184,3116.271915
0.00658,-1.20244E+24,1.81585E+24,2.75281E+26,20680896.5,17811050.43,0.006850438,5.177258755,3130.449445
0.00659,-1.2052E+24,1.81861E+24,2.75284E+26,20680779.51,17864670.59,0.006902368,5.208634317,3144.669934
0.0066,-1.20795E+24,1.82136E+24,2.75286E+26,20680662.25,17918371.97,0.006954611,5.240152298,3158.933445
0.00661,-1.2107E+24,1.82411E+24,2.75289E+26,20680544.73,17972154.58,0.007007171,5.271813129,3173.240045
0.00662,-1.21345E+24,1.82687E+24,2.75292E+26,20680426.93,18026018.42,0.007060048,5.303617242,3187.589798
0.00663,-1.21621E+24,1.82962E+24,2.75295E+26,20680308.87,18079963.48,0.007113244,5.335565069,3201.982769
0.00664,-1.21896E+24,1.83237E+24,2.75297E+26,20680190.54,18133989.78,0.00716676,5.367657042,3216.419024
0.00665,-1.22171E+24,1.83513E+24,2.753E+26,20680071.95,18188097.31,0.007220598,5.399893594,3230.898627
0.00666,-1.22447E+24,1.83788E+24,2.75303E+26,20679953.08,18242286.06,0.007274758,5.432275159,3245.421645
0.00667,-1.22722E+24,1.84063E+24,2.75306E+26,20679833.95,18296556.06,0.007329244,5.464802172,3259.988141
0.00668,-1.22997E+24,1.84338E+24,2.75308E+26,20679714.55,18350907.28,0.007384055,5.497475067,3274.598182
0.00669,-1.23273E+24,1.84614E+24,2.75311E+26,20679594.89,18405339.74,0.007439194,5.530294281,3289.251831
0.0067,-1.23548E+24,1.84889E+24,2.75314E+26,20679474.95,18459853.43,0.007494661,5.563260249,3303.949155
0.00671,-1.23823E+24,1.85164E+24,2.75317E+26,20679354.75,18514448.36,0.007550459,5.59637341,3318.690218
0.00672,-1.24098E+24,1.8544E+24,2.75319E+26,20679234.28,18569124.52,0.007606589,5.6296342,3333.475086
0.00673,-1.24374E+24,1.85715E+24,2.75322E+26,20679113.55,18623881.92,0.007663052,5.663043058,3348.303824
0.00674,-1.24649E+24,1.8599E+24,2.75325E+26,20678992.54,18678720.56,0.007719851,5.696600423,3363.176497
0.00675,-1.24924E+24,1.86266E+24,2.75327E+26,20678871.27,18733640.44,0.007776985,5.730306734,3378.093169
0.00676,-1.252E+24,1.86541E+24,2.7533E+26,20678749.73,18788641.56,0.007834457,5.764162433,3393.053907
0.00677,-1.25475E+24,1.86816E+24,2.75333E+26,20678627.92,18843723.91,0.007892269,5.79816796,3408.058775
0.00678,-1.2575E+24,1.87092E+24,2.75336E+26,20678505.85,18898887.51,0.007950421,5.832323756,3423.107838
0.00679,-1.26026E+24,1.87367E+24,2.75338E+26,20678383.51,18954132.35,0.008008916,5.866630264,3438.201162
0.0068,-1.26301E+24,1.87642E+24,2.75341E+26,20678260.9,19009458.44,0.008067754,5.901087927,3453.338812
0.00681,-1.26576E+24,1.87918E+24,2.75344E+26,20678138.02,19064865.76,0.008126938,5.935697188,3468.520852
0.00682,-1.26852E+24,1.88193E+24,2.75347E+26,20678014.88,19120354.34,0.008186469,5.970458492,3483.747348
0.00683,-1.27127E+24,1.88468E+24,2.75349E+26,20677891.46,19175924.15,0.008246348,6.005372283,3499.018366
0.00684,-1.27403E+24,1.88744E+24,2.75352E+26,20677767.78,19231575.22,0.008306577,6.040439008,3514.333969
0.00685,-1.27678E+24,1.89019E+24,2.75355E+26,20677643.84,19287307.53,0.008367157,6.075659112,3529.694224
0.00686,-1.27953E+24,1.89294E+24,2.75358E+26,20677519.62,19343121.08,0.00842809,6.111033042,3545.099196
0.00687,-1.28229E+24,1.8957E+24,2.7536E+26,20677395.14,19399015.89,0.008489378,6.146561245,3560.548949
0.00688,-1.28504E+24,1.89845E+24,2.75363E+26,20677270.39,19454991.94,0.008551022,6.18224417,3576.043549
0.00689,-1.28779E+24,1.9012E+24,2.75366E+26,20677145.37,19511049.25,0.008613024,6.218082266,3591.583061
0.0069,-1.29055E+24,1.90396E+24,2.75368E+26,20677020.08,19567187.8,0.008675384,6.254075981,3607.16755
0.00691,-1.2933E+24,1.90671E+24,2.75371E+26,20676894.53,19623407.61,0.008738106,6.290225767,3622.797081
